   4.8200176e-01   5.2330827e-01   8.5077951e-01   5.6074766e-02   3.5000000e-01   1.7713366e-02   3.8475836e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00
   4.8200176e-01   5.2330827e-01   8.5077951e-01   5.6074766e-02   3.5000000e-01   1.7713366e-02   3.8475836e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00
   2.9762950e-01   3.0977444e-01   7.7951002e-01   2.5856698e-01   5.7500000e-01   1.0305958e-01   3.1040892e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00
   2.8094820e-01   2.9774436e-01   7.6169265e-01   2.8348910e-01   6.0535714e-01   9.5008052e-02   2.9832714e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00
   2.9148376e-01   3.7293233e-01   7.5501114e-01   3.2398754e-01   5.2678571e-01   9.5008052e-02   2.9368030e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00
   4.8068481e-01   4.5112782e-01   8.5523385e-01   1.3395639e-01   3.4821429e-01   2.7375201e-02   4.0055762e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00
   2.9455663e-01   3.0075188e-01   7.6391982e-01   2.8037383e-01   5.6071429e-01   9.9838969e-02   3.0947955e-01   0.0000000e+00   5.8823529e-01   1.0000000e+00
   3.4460053e-01   4.1503759e-01   7.7505568e-01   3.3021807e-01   3.8214286e-01   8.8566828e-02   3.3178439e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00
   3.3099210e-01   3.6992481e-01   7.5055679e-01   2.7725857e-01   5.1964286e-01   9.1787440e-02   3.1598513e-01   0.0000000e+00   3.1372549e-01   1.0000000e+00
   6.8129939e-01   4.9022556e-01   8.2405345e-01   1.3084112e-01   3.1428571e-01   3.2206119e-03   4.0799257e-01   0.0000000e+00   1.9607843e-01   1.0000000e+00
   4.8639157e-01   3.7293233e-01   8.3964365e-01   1.5576324e-01   3.8928571e-01   2.0933977e-02   4.2657993e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00
   3.4372256e-01   4.2857143e-01   7.4610245e-01   2.9283489e-01   4.0535714e-01   9.5008052e-02   3.2342007e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00
   5.2897278e-01   4.4962406e-01   8.2850780e-01   6.8535826e-02   3.4642857e-01   1.4492754e-02   4.3029740e-01   0.0000000e+00   3.1372549e-01   1.0000000e+00
   3.5601405e-01   3.7142857e-01   7.4164811e-01   3.0841121e-01   4.5535714e-01   9.6618357e-02   3.4479554e-01   0.0000000e+00   2.1568627e-01   1.0000000e+00
   3.0421422e-01   4.0601504e-01   6.3919822e-01   2.8037383e-01   5.4107143e-01   8.8566828e-02   3.3457249e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00
   3.1694469e-01   3.6240602e-01   6.3251670e-01   3.0841121e-01   5.4285714e-01   8.8566828e-02   3.3828996e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00
   2.9104478e-01   3.7293233e-01   6.2583519e-01   3.1152648e-01   5.6607143e-01   8.2125604e-02   3.3364312e-01   0.0000000e+00   1.7647059e-01   1.0000000e+00
   2.8709394e-01   2.5864662e-01   6.0356347e-01   3.1152648e-01   6.9464286e-01   9.0177134e-02   3.3736059e-01   0.0000000e+00   4.7058824e-01   1.0000000e+00
   4.3898156e-02   3.3984962e-01   7.7282851e-01   2.5856698e-01   5.6607143e-01   9.9838969e-02   2.7137546e-01   0.0000000e+00   6.0784314e-01   1.0000000e+00
   3.1123793e-01   3.2180451e-01   7.7505568e-01   3.1152648e-01   5.6071429e-01   9.6618357e-02   2.7881041e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00
   2.8050922e-01   4.1353383e-01   8.3296214e-01   2.7414330e-01   5.6785714e-01   9.5008052e-02   2.4163569e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00
   2.8050922e-01   4.0000000e-01   8.1514477e-01   2.8037383e-01   5.3214286e-01   9.1787440e-02   2.6394052e-01   0.0000000e+00   2.1568627e-01   1.0000000e+00
   3.4679543e-01   4.3157895e-01   8.0623608e-01   2.5545171e-01   5.0535714e-01   2.2544283e-02   3.0947955e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00
   3.7840211e-01   4.6315789e-01   7.9732739e-01   3.2087227e-01   3.4107143e-01   1.9323671e-02   3.0111524e-01   2.1904762e-01   0.0000000e+00   1.0000000e+00
   4.6400351e-01   4.1804511e-01   8.5968820e-01   1.8380062e-01   3.5357143e-01   3.7037037e-02   3.8197026e-01   0.0000000e+00   2.1568627e-01   1.0000000e+00
   4.8814750e-01   5.1729323e-01   8.4855234e-01   1.5264798e-01   2.7500000e-01   0.0000000e+00   3.9591078e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00
   4.6400351e-01   4.1353383e-01   8.3296214e-01   1.9003115e-01   3.9285714e-01   2.8985507e-02   3.8847584e-01   0.0000000e+00   1.3725490e-01   1.0000000e+00
   4.3195786e-01   4.4511278e-01   7.9955457e-01   2.5856698e-01   3.8392857e-01   1.4492754e-02   3.6895911e-01   0.0000000e+00   0.0000000e+00   1.0000000e+00
   4.5522388e-01   3.4887218e-01   8.1291759e-01   1.8068536e-01   4.3035714e-01   3.0595813e-02   4.1078067e-01   0.0000000e+00   3.3333333e-01   1.0000000e+00
   4.5522388e-01   3.4887218e-01   8.1291759e-01   1.8068536e-01   4.4821429e-01   3.0595813e-02   4.1078067e-01   0.0000000e+00   3.3333333e-01   1.0000000e+00
   4.5522388e-01   3.5939850e-01   7.9732739e-01   1.9003115e-01   4.2678571e-01   3.7037037e-02   4.0799257e-01   0.0000000e+00   3.1372549e-01   1.0000000e+00
   5.2019315e-01   3.8796992e-01   7.9732739e-01   1.6510903e-01   3.8928571e-01   1.9323671e-02   4.4052045e-01   0.0000000e+00   5.8823529e-02   1.0000000e+00
   2.0149254e-01   6.2105263e-01   8.1737194e-01   4.5171340e-01   3.6785714e-01   2.5764895e-02   1.7936803e-01   0.0000000e+00   2.3529412e-01   2.0000000e+00
   3.2177349e-01   4.3759398e-01   8.6191537e-01   3.0529595e-01   3.8392857e-01   8.6956522e-02   2.6858736e-01   0.0000000e+00   6.2745098e-01   2.0000000e+00
   2.0983319e-01   3.5488722e-01   7.9955457e-01   3.8317757e-01   5.8750000e-01   1.0789050e-01   2.2304833e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.2651449e-01   3.9248120e-01   7.9510022e-01   3.9875389e-01   5.4642857e-01   9.8228663e-02   2.2862454e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.1115013e-01   3.4436090e-01   7.9287305e-01   3.8940810e-01   5.8928571e-01   1.1594203e-01   2.2955390e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.0851624e-01   3.4436090e-01   7.9732739e-01   3.8006231e-01   5.9107143e-01   1.1111111e-01   2.3513011e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.3266023e-01   4.0751880e-01   8.0400891e-01   3.8940810e-01   4.6071429e-01   1.0628019e-01   2.4163569e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.2475856e-01   3.4135338e-01   7.9732739e-01   3.8940810e-01   5.3928571e-01   9.8228663e-02   2.4256506e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.1861282e-01   4.7969925e-01   7.8396437e-01   2.9906542e-01   5.4821429e-01   5.9581320e-02   2.3327138e-01   0.0000000e+00   2.7450980e-01   2.0000000e+00
   2.0851624e-01   3.1428571e-01   7.8396437e-01   5.0155763e-01   5.4464286e-01   1.1111111e-01   2.3605948e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.0939421e-01   3.2030075e-01   7.8396437e-01   5.7009346e-01   5.0892857e-01   1.1111111e-01   2.3605948e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.0983319e-01   3.7894737e-01   7.6837416e-01   3.5514019e-01   6.0000000e-01   9.8228663e-02   2.2583643e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.3309921e-01   4.0300752e-01   7.9064588e-01   2.9906542e-01   5.3571429e-01   1.0950081e-01   2.4814126e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.1027217e-01   3.5488722e-01   7.8396437e-01   3.9252336e-01   5.4642857e-01   1.0950081e-01   2.4349442e-01   0.0000000e+00   1.7647059e-01   2.0000000e+00
   1.2906058e-01   5.2932331e-01   6.8819599e-01   5.5763240e-01   4.4107143e-01   1.7713366e-01   1.5334572e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.2388060e-01   3.9548872e-01   7.9732739e-01   3.7383178e-01   5.1964286e-01   7.2463768e-02   2.5836431e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   1.9929763e-01   3.7744361e-01   7.7728285e-01   3.6760125e-01   6.1428571e-01   6.1191626e-02   2.4163569e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.3266023e-01   4.0150376e-01   7.7728285e-01   3.8317757e-01   5.0714286e-01   1.0789050e-01   2.4628253e-01   0.0000000e+00   1.9607843e-01   2.0000000e+00
   2.2080773e-01   3.4285714e-01   7.7951002e-01   3.7071651e-01   5.5000000e-01   9.6618357e-02   2.5000000e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.3046532e-01   2.7368421e-01   7.7505568e-01   4.9221184e-01   6.1071429e-01   1.0144928e-01   2.4628253e-01   0.0000000e+00   1.7647059e-01   2.0000000e+00
   3.1870061e-01   3.3082707e-01   8.3296214e-01   2.5545171e-01   4.4107143e-01   1.0305958e-01   3.2806691e-01   0.0000000e+00   4.3137255e-01   2.0000000e+00
   2.1510097e-01   3.2631579e-01   7.6614699e-01   3.6137072e-01   5.8035714e-01   7.0853462e-02   2.6394052e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.0763828e-01   3.5939850e-01   7.5946548e-01   4.0186916e-01   6.1607143e-01   1.1272142e-02   2.7509294e-01   0.0000000e+00   3.7254902e-01   2.0000000e+00
   2.0851624e-01   3.7744361e-01   7.4387528e-01   3.6760125e-01   5.8750000e-01   6.2801932e-02   2.5929368e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.2563652e-01   2.9774436e-01   7.4164811e-01   3.7383178e-01   6.1964286e-01   1.0789050e-01   2.6115242e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   3.2704126e-01   3.9548872e-01   7.6391982e-01   3.5514019e-01   4.3750000e-01   8.2125604e-02   2.9460967e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   3.1870061e-01   3.4436090e-01   8.0623608e-01   2.3987539e-01   4.5178571e-01   1.0305958e-01   3.4386617e-01   0.0000000e+00   2.9411765e-01   2.0000000e+00
   2.7568042e-01   2.2105263e-01   7.2383073e-01   2.7102804e-01   6.6785714e-01   9.9838969e-02   3.2249071e-01   0.0000000e+00   4.7058824e-01   2.0000000e+00
   2.5197542e-01   2.9172932e-01   6.4142539e-01   4.4236760e-01   6.0714286e-01   1.1755233e-01   2.8903346e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   3.0553117e-01   3.3533835e-01   6.5924276e-01   3.5514019e-01   5.5535714e-01   9.6618357e-02   3.1226766e-01   4.4444444e-02   0.0000000e+00   2.0000000e+00
   2.3705004e-01   3.0375940e-01   6.3474388e-01   3.5825545e-01   6.1785714e-01   9.1787440e-02   3.1226766e-01   3.4920635e-02   4.3137255e-01   2.0000000e+00
   2.6997366e-01   2.4360902e-01   6.0579065e-01   4.1744548e-01   5.4642857e-01   1.1272142e-01   3.5315985e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   3.0948200e-01   2.8421053e-01   6.1469933e-01   1.6822430e-01   7.1428571e-01   5.6360709e-02   3.7081784e-01   0.0000000e+00   3.9215686e-01   2.0000000e+00
   7.0676032e-01   4.6165414e-01   7.0155902e-01   1.1526480e-01   1.3571429e-01   1.2882448e-02   5.7713755e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   5.6848112e-01   4.6616541e-01   6.4587973e-01   2.7414330e-01   2.3928571e-01   1.2882448e-02   4.9814126e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   5.9701493e-01   1.0827068e-01   0.0000000e+00   4.9532710e-01   4.2500000e-01   1.3043478e-01   7.2583643e-01   0.0000000e+00   6.6666667e-01   2.0000000e+00
   8.8235294e-01   0.0000000e+00   0.0000000e+00   5.6386293e-01   0.0000000e+00   9.3397746e-02   7.3141264e-01   1.0000000e+00   5.4901961e-01   2.0000000e+00
   1.0000000e+00   2.3609023e-01   0.0000000e+00   2.2118380e-01   6.2500000e-02   1.9323671e-02   1.0000000e+00   0.0000000e+00   4.7058824e-01   2.0000000e+00
   4.8595259e-01   5.5639098e-01   0.0000000e+00   2.2118380e-01   5.1071429e-01   1.6103060e-02   5.6598513e-01   0.0000000e+00   1.5686275e-01   2.0000000e+00
   3.0860404e-01   4.4962406e-01   0.0000000e+00   8.4112150e-02   8.2857143e-01   0.0000000e+00   5.1672862e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   6.7998244e-01   7.5187970e-02   0.0000000e+00   1.4953271e-01   6.0714286e-01   0.0000000e+00   8.5966543e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   7.1290606e-01   4.3609023e-02   0.0000000e+00   1.4330218e-01   5.8392857e-01   0.0000000e+00   8.8568773e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   7.2958736e-01   2.8721805e-01   0.0000000e+00   1.1838006e-01   3.9464286e-01   9.6618357e-03   8.3364312e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   3.4108867e-01   4.1052632e-01   8.5300668e-01   3.0218069e-01   4.8928571e-01   9.1787440e-02   2.5836431e-01   0.0000000e+00   2.7450980e-01   2.0000000e+00
   3.2133450e-01   3.5639098e-01   8.8418708e-01   2.8037383e-01   4.6964286e-01   9.6618357e-02   2.7881041e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   3.2089552e-01   4.0300752e-01   8.6636971e-01   3.2398754e-01   4.5892857e-01   8.2125604e-02   2.6486989e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   3.1343284e-01   3.7744361e-01   8.6859688e-01   3.4890966e-01   4.5000000e-01   8.8566828e-02   2.6765799e-01   0.0000000e+00   1.9607843e-01   2.0000000e+00
   2.6031607e-01   4.4962406e-01   8.1959911e-01   4.7352025e-01   4.0178571e-01   1.0305958e-01   2.2769517e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.4495171e-01   3.8646617e-01   8.1069042e-01   3.8629283e-01   4.8571429e-01   1.0466989e-01   2.4163569e-01   0.0000000e+00   5.6862745e-01   2.0000000e+00
   2.3573310e-01   4.2556391e-01   7.9510022e-01   3.6760125e-01   4.7142857e-01   1.0305958e-01   2.3513011e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   3.2001756e-01   3.7894737e-01   8.3741648e-01   3.2087227e-01   4.6250000e-01   9.3397746e-02   2.7788104e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.4056190e-01   3.3082707e-01   7.8841871e-01   4.1433022e-01   5.6250000e-01   1.0305958e-01   2.4163569e-01   0.0000000e+00   4.1176471e-01   2.0000000e+00
   2.5109745e-01   3.7593985e-01   7.8841871e-01   3.7071651e-01   5.4107143e-01   9.0177134e-02   2.4814126e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.5987709e-01   4.1353383e-01   7.7505568e-01   4.4236760e-01   4.8392857e-01   9.9838969e-02   2.3791822e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   4.6619842e-01   3.7142857e-01   8.1959911e-01   2.6791277e-01   5.2500000e-01   8.6956522e-02   2.8717472e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   3.3230904e-01   3.3082707e-01   8.1514477e-01   3.9563863e-01   4.8214286e-01   9.3397746e-02   2.8996283e-01   0.0000000e+00   2.3529412e-01   2.0000000e+00
   2.4231782e-01   3.3233083e-01   8.0400891e-01   3.0218069e-01   5.2500000e-01   9.0177134e-02   2.9460967e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   4.2405619e-01   4.5864662e-01   5.0779510e-01   3.5514019e-01   3.8928571e-01   7.8904992e-02   4.1078067e-01   0.0000000e+00   3.3333333e-01   2.0000000e+00
   4.1834943e-01   4.2406015e-01   4.6547884e-01   4.2990654e-01   4.2321429e-01   8.5346216e-02   3.8475836e-01   8.5714286e-02   3.3333333e-01   2.0000000e+00
   3.9727831e-01   4.8872180e-01   3.0066815e-01   4.1744548e-01   3.4821429e-01   6.2801932e-02   4.7676580e-01   0.0000000e+00   3.5294118e-01   2.0000000e+00
   4.6619842e-01   4.5413534e-01   2.2494432e-01   3.3333333e-01   4.2500000e-01   5.3140097e-02   5.3066914e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   6.5803336e-01   4.4661654e-01   0.0000000e+00   3.3333333e-01   2.5535714e-01   3.0595813e-02   7.4442379e-01   0.0000000e+00   1.9607843e-01   2.0000000e+00
   3.0640913e-01   4.0601504e-01   8.8641425e-01   2.7725857e-01   4.7857143e-01   9.3397746e-02   2.5278810e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   3.0070237e-01   4.4812030e-01   8.7527840e-01   3.8940810e-01   3.5714286e-01   8.6956522e-02   2.5836431e-01   0.0000000e+00   2.9411765e-01   2.0000000e+00
   3.0553117e-01   3.9097744e-01   8.5746102e-01   2.9906542e-01   5.3035714e-01   8.3735910e-02   2.5000000e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.9587357e-01   3.6992481e-01   8.6859688e-01   3.1464174e-01   4.5000000e-01   8.8566828e-02   2.7973978e-01   0.0000000e+00   5.4901961e-01   2.0000000e+00
   3.0333626e-01   3.4135338e-01   8.4632517e-01   2.4610592e-01   5.8214286e-01   9.0177134e-02   2.7416357e-01   0.0000000e+00   2.3529412e-01   2.0000000e+00
   2.6163301e-01   3.2481203e-01   8.0623608e-01   3.9875389e-01   5.6250000e-01   9.8228663e-02   2.4907063e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.4539069e-01   3.0977444e-01   7.8396437e-01   3.8940810e-01   6.3392857e-01   1.0628019e-01   2.2955390e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.4539069e-01   3.2180451e-01   7.9287305e-01   4.2056075e-01   5.9464286e-01   1.0466989e-01   2.3791822e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.5241440e-01   3.9097744e-01   7.8841871e-01   4.1121495e-01   4.8750000e-01   1.0950081e-01   2.4907063e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   3.2309043e-01   3.7142857e-01   8.0846325e-01   2.4299065e-01   5.3928571e-01   9.1787440e-02   2.7695167e-01   2.8571429e-02   3.3333333e-01   2.0000000e+00
   2.4012291e-01   3.1879699e-01   7.8173719e-01   3.5825545e-01   5.7142857e-01   1.0950081e-01   2.6022305e-01   1.9047619e-02   4.9019608e-01   2.0000000e+00
   2.6075505e-01   3.4135338e-01   7.7282851e-01   4.6728972e-01   5.1964286e-01   1.0628019e-01   2.5557621e-01   0.0000000e+00   0.0000000e+00   2.0000000e+00
   2.3924495e-01   3.3984962e-01   7.0824053e-01   2.9283489e-01   5.6428571e-01   9.3397746e-02   3.1412639e-01   0.0000000e+00   4.7058824e-01   2.0000000e+00
   3.1782265e-01   3.1879699e-01   8.1737194e-01   2.9595016e-01   4.9285714e-01   9.9838969e-02   3.0204461e-01   0.0000000e+00   6.8627451e-01   2.0000000e+00
   2.8709394e-01   4.3909774e-01   8.1514477e-01   2.5545171e-01   5.2857143e-01   1.7713366e-02   2.9460967e-01   0.0000000e+00   0.0000000e+00   3.0000000e+00
   2.1729587e-01   3.9097744e-01   7.8619154e-01   3.2710280e-01   5.1071429e-01   9.0177134e-02   2.6951673e-01   0.0000000e+00   0.0000000e+00   3.0000000e+00
   2.4363477e-01   3.7744361e-01   7.9510022e-01   3.3956386e-01   5.1607143e-01   9.0177134e-02   2.7973978e-01   0.0000000e+00   1.9607843e-01   3.0000000e+00
   2.3178227e-01   2.1503759e-01   7.8396437e-01   3.3021807e-01   5.5000000e-01   9.1787440e-02   2.8810409e-01   0.0000000e+00   0.0000000e+00   3.0000000e+00
   2.4143986e-01   3.6240602e-01   7.6837416e-01   4.5794393e-01   4.7678571e-01   9.6618357e-02   2.7416357e-01   0.0000000e+00   3.3333333e-01   3.0000000e+00
   4.4424934e-01   5.3984962e-01   8.6859688e-01   1.6822430e-01   3.0178571e-01   0.0000000e+00   3.7732342e-01   0.0000000e+00   0.0000000e+00   3.0000000e+00
   2.9148376e-01   4.3759398e-01   8.1291759e-01   1.1214953e-01   5.6964286e-01   9.6618357e-03   3.2527881e-01   0.0000000e+00   0.0000000e+00   3.0000000e+00
